Shooter ID,Shooter position,Defender ID,Defend Success,Shooter Cluster
1626157,C,203105,0,1
101106,C,1626157,0,2
1626157,C,101106,0,1
203476,C,101106,0,0
203476,C,203105,0,0
1626157,C,203110,0,1
1626157,C,203105,1,1
1626157,C,203105,1,1
1626157,C,203105,1,1
203476,C,101106,1,0
203476,C,203949,1,0
1626157,C,203105,1,1
203105,C,1626157,1,2
101106,C,203897,1,2
1626157,C,101106,1,1
1626157,C,2738,1,1
1626157,C,203110,1,1
1626157,C,203110,1,1
201599,C,200782,0,2
201599,C,2199,0,2
201599,C,2199,0,2
2199,C,201599,0,0
203458,C,2746,0,0
2199,C,201933,1,0
201599,C,2199,1,2
203458,C,2746,1,0
203458,C,2746,1,0
2199,C,201599,1,0
201599,C,2199,1,2
203458,C,2746,1,0
1626157,C,101133,0,1
101133,C,1626157,0,2
1626157,C,101133,0,1
1626157,C,101133,0,1
101133,C,1626157,0,2
201941,C,202357,0,1
201941,C,2755,0,1
203476,C,202730,0,0
101133,C,1626157,0,2
1626157,C,101133,0,1
101133,C,1626157,0,2
101133,C,1626157,0,2
1626157,C,201941,0,1
1626157,C,101133,1,1
1626157,C,101133,1,1
101133,C,708,1,2
1626157,C,101133,1,1
201941,C,203476,1,1
201941,C,203476,1,1
101133,C,1626157,1,2
101133,C,203897,1,2
101133,C,202357,1,2
1626157,C,201941,1,1
201941,C,1626157,1,1
203476,C,201941,1,0
101133,C,203952,1,2
202696,C,202324,0,1
202696,C,202353,0,1
202696,C,202353,0,1
202696,C,203504,0,1
202696,C,202324,0,1
202696,C,202324,0,1
202696,C,202353,0,1
202696,C,1626168,1,1
202696,C,202324,1,1
202696,C,202324,1,1
201143,C,203096,0,1
203482,C,203118,0,3
201143,C,101135,0,1
203482,C,203118,0,3
201143,C,203092,0,1
201143,C,101135,0,1
201168,C,203092,0,1
201143,C,203096,0,1
203482,C,203471,0,3
203482,C,200794,0,3
203482,C,203118,0,3
203482,C,200757,0,3
201143,C,203096,0,1
201143,C,203096,1,1
201143,C,203096,1,1
203482,C,200794,1,3
203482,C,200794,1,3
203482,C,203471,1,3
203482,C,203200,1,3
201168,C,203092,1,1
201143,C,203096,1,1
201143,C,203096,1,1
203482,C,201168,1,3
201168,C,101161,1,1
203482,C,203471,1,3
203482,C,203471,1,3
201143,C,203096,1,1
202389,C,201577,0,1
202684,C,202682,0,2
202389,C,201577,0,1
202389,C,204001,0,1
202389,C,204001,0,1
201577,C,202389,0,1
201577,C,202389,1,1
201577,C,202389,1,1
202684,C,201577,1,2
202389,C,201577,1,1
201577,C,202389,1,1
202684,C,204038,1,2
201577,C,202389,1,1
202685,C,201600,0,2
202685,C,201600,0,2
202685,C,201600,0,2
202685,C,201569,0,2
201582,C,202687,0,1
201582,C,202687,0,1
201582,C,202687,0,1
202685,C,201600,0,2
202685,C,201600,0,2
202685,C,201583,0,2
202685,C,201600,0,2
201582,C,202687,0,1
201582,C,202687,0,1
201582,C,202685,1,1
202685,C,201582,1,2
201582,C,202685,1,1
201582,C,1626181,1,1
201600,C,202687,1,0
202685,C,201600,1,2
201600,C,202685,1,0
201600,C,201942,1,0
202685,C,201600,1,2
201582,C,202687,1,1
2744,C,2200,0,4
1626163,C,202703,0,3
2744,C,202703,0,4
201149,C,1626163,0,0
201150,C,201149,0,3
2744,C,2200,0,4
1626163,C,201959,0,3
2744,C,202703,1,4
1626163,C,202710,1,3
2744,C,2200,1,4
1626163,C,201149,1,3
1626163,C,201959,1,3
201150,C,201149,1,3
201149,C,201150,1,0
201150,C,201149,1,3
201150,C,201959,1,3
2744,C,2200,1,4
2744,C,2200,1,4
2744,C,201149,1,4
1626163,C,202710,1,3
201150,C,201149,1,3
201149,C,201150,1,0
1626163,C,201959,1,3
201149,C,201150,1,0
1626163,C,201149,1,3
1626163,C,201149,1,3
2744,C,2200,1,4
201188,C,202334,0,4
201188,C,202334,0,4
201188,C,203486,0,4
203486,C,2216,0,0
201188,C,2549,0,4
201188,C,203081,0,4
201188,C,203486,0,4
201188,C,203486,0,4
201188,C,203468,0,4
201188,C,202334,0,4
201188,C,202334,0,4
201188,C,203486,0,4
201188,C,202334,1,4
201188,C,202334,1,4
201188,C,203486,1,4
203486,C,203210,1,0
201188,C,2549,1,4
203486,C,2216,1,0
201188,C,203486,1,4
201188,C,203468,1,4
201188,C,203486,1,4
203457,C,201586,0,0
203457,C,203460,0,0
203457,C,203500,0,0
203500,C,1626143,0,2
203500,C,1626143,0,2
202683,C,203138,0,2
202683,C,1626143,0,2
1626143,C,202683,0,4
202683,C,1626143,0,2
203500,C,1626174,0,2
202683,C,1626143,0,2
1626143,C,203500,0,4
202683,C,203457,0,2
203457,C,201627,0,0
202683,C,203924,0,2
1626143,C,202683,0,4
203500,C,1626143,1,2
203457,C,201586,1,0
1626143,C,203500,1,4
203500,C,204456,1,2
1626143,C,203500,1,4
202683,C,203457,1,2
203457,C,2555,1,0
202683,C,204456,1,2
1626143,C,202683,1,4
1626143,C,202683,1,4
202683,C,1626143,1,2
1626143,C,2555,1,4
1626143,C,2555,1,4
203457,C,2555,1,0
203457,C,201586,1,0
1626143,C,202683,1,4
1626143,C,203500,1,4
1626143,C,203500,1,4
1626143,C,203500,1,4
1626143,C,203500,1,4
203457,C,201586,1,0
1626143,C,203500,1,4
1626143,C,203500,1,4
203500,C,1626143,1,2
1626143,C,203500,1,4
1626143,C,203500,1,4
203457,C,202683,1,0
202683,C,1626143,1,2
203457,C,201566,1,0
203457,C,203500,1,0
2585,C,201579,0,0
2585,C,201579,0,0
2585,C,201579,0,0
2585,C,201579,0,0
2585,C,201579,0,0
201579,C,2585,0,0
2585,C,203944,1,0
201579,C,1717,1,0
201579,C,2585,1,0
201579,C,2585,1,0
201579,C,2585,1,0
2585,C,201579,1,0
203999,C,2730,0,1
2730,C,201581,0,2
2730,C,201581,0,2
203991,C,202702,0,2
2730,C,201581,0,2
2730,C,201581,0,2
2730,C,201581,1,2
203999,C,203991,1,1
203991,C,203999,1,2
203999,C,201951,1,1
2730,C,202702,1,2
201572,C,202326,0,4
201572,C,1626161,0,4
201572,C,201585,0,4
201585,C,203080,0,1
202326,C,203080,0,4
201585,C,200745,0,1
202326,C,201572,0,4
202326,C,201152,0,4
202326,C,201152,0,4
202326,C,201572,0,4
201572,C,201585,0,4
202326,C,201572,0,4
202326,C,200745,0,4
202326,C,201572,0,4
202326,C,201572,0,4
200745,C,201585,0,4
200745,C,201585,0,4
201572,C,201158,0,4
202326,C,201572,0,4
202326,C,202711,0,4
202326,C,2207,0,4
202326,C,202711,0,4
202326,C,201572,1,4
202326,C,201572,1,4
202326,C,201572,1,4
201572,C,200765,1,4
202326,C,201572,1,4
202326,C,201572,1,4
202326,C,203080,1,4
201585,C,203080,1,1
201585,C,201152,1,1
202326,C,1626178,1,4
201572,C,202326,1,4
